user_id,early_avg_recall,early_avg_delta,early_std_delta,early_avg_difficulty
u:iF3m,0.886666667,18.35,56.64968528,0.782664627
u:iF3v,0.92,0,0,0.866666667
u:iF43,0.848333333,30.55,94.2021762,0.83969697
u:iF4B,0.975,7.65,34.21184006,0.974166667
u:iF4D,0.952380952,0,0,0.833333333
u:iF4E,0.987179487,35.30769231,127.303695,0.89044289
u:iF4I,1,0,0,0.9
u:iF4Q,0.75,161.9,545.1031674,0.919166667
u:iF4X,0.944166667,1029.9,3815.47384,0.865187792
u:iF4Z,1,38.4,127.0915128,1
u:iF4v,0.958333333,26.9,120.3004572,0.779201681
u:iF5C,0.95,0,0,0.971527778
u:iF5b,0.866071429,0,0,0.833333333
u:iF5x,0.966666667,6.6,25.56169008,0.904444444
u:iF5y,0.959444444,32.05,100.8430124,0.89375
u:iF67,0.821428572,94.5,353.5866231,0.839285714
u:iF6T,0.942857143,0,0,0.880952381
u:iF6j,0.78125,0,0,0.78125
u:iF6n,0.974358974,10.07692308,36.33286285,0.958974359
u:iF7F,0.975,0,0,1
u:iF7N,0.895238095,0,0,0.880952381
u:iF7R,0.951190476,37,115.8197329,0.883333333
u:iF7U,0.929166667,19.4,60.39902404,0.892083333
u:iF7d,0.839502165,23.9,73.56908676,0.945833333
u:iF8Q,0.857142857,0,0,0.952380952
u:iF8u,0.916666667,0,0,0.792857143
u:iF8x,0.991666667,300.65,1293.018104,0.941666667
u:iF99,1,11.45,28.53525059,0.962904899
u:iF9C,0.904166667,30.2,135.0585058,0.835440948
u:iF9J,0.933888889,0,0,0.703333333
u:iF9V,0.916666667,0,0,0.824074074
u:iF9p,0.870833333,17.6,78.70959281,0.885634921
u:iF9v,0.906666667,2755.65,12249.70008,0.95
u:iFA9,0.971666667,495.6,2216.390579,0.935543617
u:iFAB,0.865800866,236,782.7234505,0.825757576
u:iFAY,0.8125,0,0,0.8125
u:iFAZ,0.892857143,0,0,0.857142857
u:iFAm,1,4436,6273.451363,1
u:iFBd,0.819107143,27.75,85.46829206,0.891071429
u:iFBf,0.958333333,20.9,64.3950799,1
u:iFBm,0.671666667,61.7,253.8091077,0.836228355
u:iFBn,1,0,0,1
u:iFBq,0.95,0,0,0.941111111
u:iFC4,0.833333333,0,0,0.863557423
u:iFCT,0.982857143,41.95,131.3029743,0.885530303
u:iFCZ,0.92,89.2,199.4572636,1
u:iFCh,0.909166667,58.45,208.4470083,0.826996337
u:iFCm,0.835833333,0,0,0.779166667
u:iFE0,0.87202381,13.55,60.59744219,0.861111111
u:iFE7,0.6875,0,0,0.812673611
u:iFET,0.971428571,0,0,0.952380952
u:iFEx,0.908333333,0,0,0.932440476
u:iFFJ,0.9375,0,0,0.96875
u:iFFZ,1,0,0,1
u:iFFc,0.870833333,54.65,179.3169129,0.786865079
u:iFFj,1,22.4,100.1758454,0.939910256
u:iFGI,0.878333333,131.05,586.0734169,0.861881655
u:iFGL,0.666666667,0,,0.75
u:iFGQ,0.8575,12.55,56.12530624,0.944166667
u:iFGq,0.7875,12.1,29.59534103,0.857579365
u:iFH9,0.806547619,0,0,0.669047619
u:iFHJ,0.966666667,70.5,248.7754219,0.886550672
u:iFHS,0.975,0,0,0.965607643
u:iFHh,0.883333333,1285.65,5749.601591,0.879722222
u:iFI0,0.824166667,20.2,90.33714629,0.889785687
u:iFI3,0.875,21.8,97.49256382,0.855394216
u:iFI8,0.918518519,0,0,0.814153439
u:iFIE,0.9,0,0,0.86125
u:iFId,0.5,0,0,1
u:iFIr,0.854166667,0,0,0.916666667
u:iFJP,0.80952381,0,0,0.857142857
u:iFJj,0.916666667,0,0,0.904761905
u:iFJw,0.858333333,88.45,365.6806883,0.779166667
u:iFK8,0.9,1060.6,4260.064558,0.889047142
u:iFMR,0.886904762,5133.142857,19206.46189,0.88452381
u:iFMz,0.940476191,10.07142857,37.68383511,0.908333333
u:iFNw,0.85,0,0,0.982857143
u:iFO5,0.95,33,101.6236607,1
u:iFOK,0.946666667,0,0,0.705
u:iFOO,0.826719577,21.55555556,91.45247703,0.859656085
u:iFOf,0.988095238,42.35714286,158.4859165,0.875
u:iFOn,0.854166667,0,0,0.964285714
u:iFOs,0.966666667,32.3,99.45117818,0.915714286
u:iFOw,0.904761905,0,0,0.891978458
u:iFP7,0.793452381,0,0,0.74375
u:iFPJ,0.868311688,66.6,206.2447192,0.84813291
u:iFPV,0.939393939,0,0,0.89047619
u:iFQ6,0.93077381,197.2,748.88054,0.79282967
u:iFQK,0.865800866,100.9090909,334.6775925,0.986709197
u:iFQV,0.95,17.55,78.48598601,0.785833333
u:iFQp,1,54.75,154.8563851,0.994318182
u:iFRa,0.946623377,0,0,0.746666667
u:iFRj,0.933333333,0,0,0.944444444
u:iFRl,0.895614035,8.263157895,36.01827022,0.843424266
u:iFRr,0.952777778,0,0,0.956417332
u:iFRz,0.835,31.65,99.57133122,0.9675
u:iFS3,0.9,0,0,0.902698413
u:iFS4,0.925925926,0,0,0.953703704
u:iFS6,0.952380952,0,0,0.928571429
u:iFSN,0.895989975,35.10526316,153.0202945,0.822807018
u:iFSf,0.8625,479.15,2142.823943,0.921944444
u:iFSy,0.920833333,26.3,81.11596637,0.8625
u:iFTk,0.758333333,0,0,0.8619993
u:iFTl,0.971666667,21.4,67.01170361,0.854166667
u:iFTm,1,1380.15,6119.698722,0.906190476
u:iFTs,1,0,0,0.952380952
u:iFUa,0.869132653,0,0,0.848576608
u:iFUj,0.9675,150.8,578.4510715,0.931111111
u:iFV3,0.975,58.9,263.4088077,0.92973138
u:iFVK,0.975,0,0,0.894047619
u:iFVh,0.791666667,0,0,0.729166667
u:iFVr,0.7875,0,0,0.983730159
u:iFWG,0.9425,1762.7,7834.213608,0.957406531
u:iFWI,0.920833333,196.3,762.0878593,0.963888889
u:iFWU,0.926190476,29.65,91.79569707,0.948333333
u:iFWX,0.991666667,17.6,54.87536117,0.94
u:iFWb,0.95,0,0,0.850218254
u:iFWw,0.834375,0,0,0.934027778
u:iFX0,0.9775,11.1,49.6407091,0.913937989
u:iFXB,0.704761905,0,0,0.708843537
u:iFXE,0.920833333,24.75,76.19978934,0.867738095
u:iFXJ,0.945,155.3,389.5061786,0.899166667
u:iFXf,0.597222222,0,0,0.797619048
u:iFXg,1,0,0,0.933333333
u:iFYC,1,0,0,1
u:iFYF,0.980392157,228.8235294,911.5045416,0.914705882
u:iFYK,0.85,43.05,144.738412,0.907501466
u:iFYL,0.633333333,42.25,172.537067,0.865357143
u:iFYs,1,112.4,407.2090372,0.89952381
u:iFYw,0.985714286,45.2,142.9349502,0.9
u:iFZ8,0.814345238,222.35,994.3794296,0.744980159
u:iFZH,0.964285714,0,0,0.857142857
u:iF_P,0.575,48.3,190.8763998,0.9875
u:iF_R,1,17.14285714,64.14269806,0.864285714
u:iF_u,0.6,506.95,2238.511876,0.845216548
u:iFa1,1,0,0,0.836507937
u:iFa5,0.856325758,79.7,356.4292356,0.843461845
u:iFaj,0.933333333,19.46153846,70.16957482,0.899267399
u:iFay,0.796296296,0,0,0.925925926
u:iFcX,0.95,28.95,92.85499448,0.908333333
u:iFci,0.825,0,0,0.856736369
u:iFcr,0.827777778,0,0,0.861111111
u:iFcu,0.979591837,0,0,1
u:iFd5,0.875,94.1,299.4185418,0.950416667
u:iFdU,1,0,0,0.92452381
u:iFdd,0.945833333,15.55,48.36753478,0.91202381
u:iFde,0.875,0,0,0.875
u:iFdv,0.935185185,0,0,0.846284271
u:iFe0,1,8.3,37.11872843,0.9775
u:iFeo,0.904166667,222,747.4811034,0.906666667
u:iFfp,1,0,,1
u:iFfz,0.85,0,0,0.898333333
u:iFgb,0.839583333,51.75,146.3711037,0.872956731
u:iFgi,0.8875,27.05,84.79292113,0.9125
u:iFhQ,1,0,0,0.908163265
u:iFhr,1,526.2142857,1968.913569,0.958333333
u:iFi3,0.803703704,20.16666667,85.55992052,0.828722512
u:iFi4,0.783333333,0,0,0.8875
u:iFiK,0.9,0,0,0.961111111
u:iFj3,0.925,0,0,0.765512266
u:iFjY,0.966666667,0,0,0.924387573
u:iFjZ,1,0,0,0.97831825
u:iFjk,0.833333333,0,0,0.773809524
u:iFkG,0.425,6.2,27.72724292,0.774880952
u:iFkd,0.870238095,686.5,2568.647796,0.839285714
u:iFkr,0.95,0,0,0.906666667
u:iFlG,0.75,0,0,0.75
u:iFlN,0.933730159,53.4,170.1814512,0.902142788
u:iFlm,0.952380952,0,0,0.87244898
u:iFln,0.8525,29.55,93.78501451,0.933333333
u:iFm4,0.916666667,0,0,0.825
u:iFmH,0.9375,0,0,1
u:iFmr,0.838095238,0,0,0.783333333
u:iFmt,0.857142857,0,0,0.875
u:iFmw,1,0,0,1
u:iFn7,0.975,25.55,79.22152485,0.970833333
u:iFnV,0.8,0,,1
u:iFoK,0.875,0,0,0.87952381
u:iFol,0.854166667,0,0,0.911904762
u:iFp7,0.909294872,35.45,109.335541,0.841282051
u:iFpb,0.851190476,141.75,633.9252716,0.938611111
u:iFpl,0.85,0,0,0.895833333
u:iFpq,0.807575758,74,245.4302345,0.795454545
u:iFqN,0.844444445,0,0,0.93106576
u:iFqd,0.833333333,0,0,1
u:iFqe,1,0,0,0.854166667
u:iFrM,0.6,4.05,18.11215062,0.857853535
u:iFrm,0.84,0,0,0.821666667
u:iFro,0.86,1013.4,3924.881323,0.906666667
u:iFrr,0.916666667,0,0,0.75
u:iFrx,0.958441558,0,0,0.862611664
u:iFsA,0.808333333,0,0,0.870714286
u:iFt2,0.966666667,14,62.60990337,0.893639717
u:iFtS,0.75,0,0,0.788888889
u:iFtW,0.902777778,0,0,0.916666667
u:iFt_,0.95,4.95,22.13707298,0.967099567
u:iFti,0.9375,21.6,66.48656374,0.88452381
u:iFu3,0.869047619,0,0,0.744372294
u:iFu8,1,0,0,0.910089286
u:iFua,0.930833333,55.15,170.0363042,0.941666667
u:iFug,1,0,0,0.878004535
u:iFux,0.877777778,0,0,0.939814815
u:iFuy,1,0,0,0.904761905
u:iFvF,0.604166667,9591,27127.44455,0.640277778
u:iFvG,1,38.33333333,115,0.893518519
u:iFvX,1,0,0,1
u:iFve,0.7,0,0,0.991666667
u:iFvf,0.947619048,0,0,0.809183673
u:iFvo,0.9625,68.25,168.4167372,0.895892755
u:iFvq,0.916666667,0,0,1
u:iFw3,0.65,0,0,0.862321429
u:iFwk,0.916296296,60.2,233.1535974,0.827323232
u:iFx1,0.958333333,0,0,0.883333333
u:iFxE,0.872619048,0,0,0.79672619
u:iFxM,0.77037037,0,0,0.926739927
u:iFxX,0.956666667,23.15,71.85165639,0.898895786
u:iFxh,1,0,0,0.958333333
u:iFxv,0.920634921,0,0,0.723809524
u:iFyQ,1,0,0,0.894280904
u:iFz9,0.850833333,50.6,179.1680775,0.82952381
u:iG-F,0.956666667,26.65,82.08485661,0.870833333
u:iG-U,0.944444444,0,0,0.944444444
u:iG-W,0.88625,40.8,182.463147,0.850961081
u:iG-o,0.934166667,18.05,80.72205399,0.919166667
u:iG-z,0.8,0,0,0.875
u:iG05,0.95,1158.8,5126.567227,0.863394436
u:iG0N,0.983333333,9.45,42.26168477,0.868617424
u:iG0o,0.837301587,0,0,0.916666667
u:iG0y,0.928571429,0,0,0.898809524
u:iG0z,0.933333333,0,0,0.8
u:iG1Z,0.769230769,6.769230769,24.40680863,0.813003663
u:iG26,0.929166667,37.1,116.241989,0.925
u:iG2E,0.991666667,40.85,131.0151759,0.870732323
u:iG2H,0.956349206,51.44444444,154.3333333,0.940740741
u:iG2J,0.683333333,15.75,52.54759747,0.877810847
u:iG35,0.8,0,0,0.866111111
u:iG39,0.866666667,80.35,359.336124,0.947025966
u:iG3C,0.866161616,56.09090909,186.0324996,1
u:iG3D,0.924725275,0,0,0.816666667
u:iG3N,0.95,26.6,118.9588164,0.931904762
u:iG3g,0.96875,0,0,0.8125
u:iG3r,0.769047619,0,0,0.893197279
u:iG3u,0.954166667,2381.75,10571.9885,0.916666667
u:iG40,0.886819728,5277.928571,19748.20043,0.838453412
u:iG4C,0.833333333,1459,2063.337588,0.75
u:iG4h,0.959523809,94.1,353.5620097,0.865
u:iG4v,1,0,0,1
u:iG50,0.916666667,23.1,103.3063406,0.938333333
u:iG5B,0.91,0,0,0.83
u:iG5V,0.958333333,10.75,48.07546152,0.980784314
u:iG5h,0.75,4516.545455,14979.68662,0.9
u:iG5q,0.714285714,0,0,0.771428571
u:iG5r,0.881944445,0,0,1
u:iG5u,0.905357143,112.55,351.6106511,0.868744589
u:iG60,0.9525,49.15,162.6928896,0.884166667
u:iG64,1,0,0,1
u:iG6I,0.869047619,0,0,0.952380952
u:iG6u,0.952380952,14.92857143,55.85759956,0.835714286
u:iG6w,0.8375,0,0,0.839107756
u:iG7A,0.938690476,18.2,81.39287438,0.9775
u:iG7K,0.821604938,19.88888889,84.38140922,0.795987654
u:iG7O,0.880952381,0,0,0.852380952
u:iG7a,1,14.05,62.83351017,0.975814394
u:iG8E,0.933333333,0,0,1
u:iG8v,1,0,0,1
u:iG99,0.979166667,14.05,43.40564479,0.854166667
u:iG9G,0.55,33.7,150.7109817,0.840189394
u:iG9u,1,0,0,0.888888889
u:iGA-,0.983333333,30.5,94.72592042,0.895833333
u:iGAK,1,258.2,1154.705504,0.955762669
u:iGAq,1,0,0,1
u:iGAs,0.819047619,0,0,0.773809524
u:iGBI,0.897619048,0,0,0.857142857
u:iGBM,0.666666667,0,,0.5
u:iGBZ,0.913333333,62.15,172.362615,0.82202381
u:iGBp,0.944444444,0,0,0.916666667
u:iGBr,0.919166667,48.4,152.3273483,0.869583333
u:iGC1,0.958333333,3373.75,14889.70682,0.847222222
u:iGCA,1,0,0,0.85625
u:iGCa,0.558333333,3.25,14.53444185,0.810833333
u:iGCs,0.916666667,0,0,0.928571429
u:iGD2,0.928571429,0,0,0.792857143
u:iGDI,0.934166667,14.25,43.87527178,0.964880952
u:iGDN,0.825,5.9,26.38560213,0.86547619
u:iGDg,0.933333333,0,0,0.819047619
u:iGDl,1,7046.111111,21138.33333,0.703703704
u:iGDm,1,7.066666667,27.36908231,0.891111111
u:iGE6,0.948333333,79.9,258.8561682,0.948333333
u:iGEJ,0.924166667,503.75,2252.838487,0.859583333
u:iGEV,0.916666667,0,0,0.821428571
u:iGEZ,1,9.75,43.60332556,0.836525974
u:iGFZ,0.955972222,33.6,103.8457358,0.965
u:iGFb,1,0,0,1
u:iGFc,1,0,0,0.922222222
u:iGFl,0.983333333,51,181.2038689,0.859166667
u:iGGB,0.916666667,19.85,61.21083065,0.903333333
u:iGG_,0.814102564,24.46153846,88.1973312,0.891025641
u:iGH9,1,0,0,0.822222222
u:iGHB,1,13.3,34.72917778,0.944715216
u:iGHO,0.823529412,178.7058824,736.8232289,0.896078431
u:iGHS,1,51.92307692,187.2113162,0.682551591
u:iGH_,0.925,21.8,67.11859104,0.865
u:iGHf,0.889166667,282.7,1107.196227,0.90755772
u:iGI3,0.666666667,0,,0.8
u:iGI7,1,0,0,0.884353741
u:iGI9,0.880952381,0,0,0.821428571
u:iGIN,0.625,3.8,16.99411663,0.79952381
u:iGIR,0.904761905,0,0,0.928571429
u:iGIb,0.865,0,0,0.925631313
u:iGIq,0.965,68.05,209.4716348,0.904166667
u:iGIr,0.895238095,0,0,0.82034632
u:iGIs,1,0,,1
u:iGJ6,0.905,0,0,0.945714286
u:iGJI,0.952380952,0,0,0.974725275
u:iGJQ,0.666666667,0,0,0.851811347
u:iGJ_,0.92202381,21.2,65.3682685,0.866228108
u:iGJx,1,0,0,0.833333333
u:iGKF,0.773333333,18.15,55.88359612,0.796938062
u:iGKr,0.916666667,0,0,1
u:iGKy,0.976190476,13.21428571,49.44332975,0.827380952
u:iGL-,0.93537415,0,0,0.833333333
u:iGL0,0.666666667,0,,1
u:iGLC,0.895833333,4011,17874.75684,0.9125
u:iGLN,0.920833333,42.9,147.7027242,0.966666667
u:iGLU,0.933333333,2302.1,10200.89084,0.882261905
u:iGLW,0.952777778,43.4,133.6016861,0.93816103
u:iGLd,0.968831169,0,0,0.862121212
u:iGM1,0.958333333,29.4,90.67953985,0.894978355
u:iGM7,0.910833333,55.8,249.5451863,0.777916667
u:iGMG,1,31.8,97.90467974,0.873333333
u:iGMm,0.7,5.7,25.49117494,0.85719697
u:iGN8,0.9,0,0,0.912440476
u:iGNJ,0.927083333,31.75,98.43933478,0.83781746
u:iGNO,0.976190476,23.16666667,56.74651237,0.87164961
u:iGNT,0.970833333,8.75,39.13118961,0.991666667
u:iGNd,0.975,8.45,37.78954882,0.921604229
u:iGNi,0.968253968,0,0,0.904761905
u:iGNy,0.912037037,323.8333333,1114.189457,0.874733007
u:iGOE,0.770833333,0,0,0.767630295
u:iGOU,0.869047619,0,0,0.880952381
u:iGOY,0.930833333,35.55,158.9844332,0.94
u:iGOl,0.95,79.05,293.4246922,0.904166667
u:iGOt,0.829166667,0,0,0.82452381
u:iGOy,0.65,7.7,24.84711145,0.851269841
u:iGP5,0.75,3.05,13.64001466,0.882380952
u:iGPB,0.808163265,0,0,0.759183673
u:iGPE,0.9,14.5,30.59497723,0.890833333
u:iGPT,0.958333333,0,0,0.861111111
u:iGPZ,0.791666667,0,0,0.811666667
u:iGPp,0.775,0,0,0.9125
u:iGQ2,0.8125,0,0,0.96875
u:iGQQ,0.75,0,0,1
u:iGQW,0.571428571,25.71428571,68.03360514,0.80952381
u:iGQY,0.9675,210.35,859.7857307,0.831468254
u:iGR0,0.966666667,38.45,122.1726453,0.9625
u:iGRi,1,0,0,0.769047619
u:iGRl,0.925925926,0,0,0.942592593
u:iGRy,0.95,36.35,113.6482454,0.839583333
u:iGSO,0.931972789,0,0,0.928571429
u:iGSY,0.775,0,0,0.959047619
u:iGSy,1,0,0,0.888095238
u:iGTh,0.6,16.95,75.80270444,0.746005164
u:iGTq,0.95,1779.9,7903.880199,0.925
u:iGTv,0.981481482,82.16666667,276.9910277,0.94484127
u:iGUL,0.920634921,0,0,0.800671551
u:iGUS,0.8875,25.05,80.51640892,0.851666667
u:iGUT,0.915306122,0,0,0.780952381
u:iGUn,1,0,,1
u:iGVC,0.925,0,0,0.859246032
u:iGVT,1,0,0,0.869047619
u:iGVc,0.9525,51.15,157.4605297,0.941051587
u:iGVf,1,0,0,0.832640693
u:iGVo,1,0,0,0.904761905
u:iGW2,0.875,0,,0.888888889
u:iGWc,0.973333333,33.65,103.8294528,0.958333333
u:iGWl,0.833333333,0,0,0.892857143
u:iGWr,0.4,69.9,297.2089288,0.797701465
u:iGX4,0.916666667,0,0,0.844009324
u:iGXC,0.444444444,6.555555556,27.81286673,0.890608466
u:iGXk,0.775,0,0,0.913611111
u:iGXn,0.941666667,51.35,160.3569292,0.873333333
u:iGXq,0.927159091,55.85,177.5969046,0.873055104
u:iGY6,0.870238095,52.42857143,196.1697516,0.916009726
u:iGYA,0.97,8.4,37.56594202,0.971388889
u:iGYV,0.723809524,0,0,0.857142857
u:iGYZ,0.767857143,0,0,0.911904762
u:iGY_,0.685714286,15.14285714,40.06423414,0.964285714
u:iGYp,0.859547152,40.88888889,121.8257622,0.850925926
u:iGZ1,0.9775,0,0,0.812738095
u:iGZX,0.825,0,0,0.982762238
u:iG_o,0.930612245,0,0,0.700793651
u:iG_s,0.825,88.55,282.032375,0.80515873
u:iGaB,1,19.05555556,80.84587532,0.843474427
u:iGah,0.895833333,168.25,752.4368744,0.961210317
u:iGbK,0.852380952,0,0,0.964285714
u:iGbQ,0.916666667,0,0,1
u:iGbR,0.921510989,52.85,162.7918513,0.925714286
u:iGbX,0.858333333,89.45,400.0325612,0.691666667
u:iGbh,1,0,0,0.9375
u:iGbz,1,0,,1
u:iGc6,1,0,,1
u:iGca,0.75,0,,0.8
u:iGcf,0.952380952,0,0,0.876190476
u:iGcq,0.921666667,400.95,1605.545373,0.856666667
u:iGd2,0.8675,15.15,67.75285972,0.923333333
u:iGd7,0.90875,737.3,2622.32352,0.902380952
u:iGdO,0.903571429,48.8,150.7083625,0.886666667
u:iGdQ,0.775,0,0,0.839573576
u:iGdU,0.617647059,0,0,0.804341737
u:iGdc,0.920833333,148.3,536.1705444,0.859880952
u:iGds,0.933333333,10.35,46.28660713,0.930871212
u:iGdv,1,0,0,0.925
u:iGe3,0.975,3044.15,13385.66865,0.86
u:iGeC,0.847619048,34.38888889,145.8996992,0.767063492
u:iGeE,1,20.65,63.84213672,0.958333333
u:iGeP,1,0,0,0.807692308
u:iGeW,0.982142857,0,0,0.859183673
u:iGed,0.525,3.8,16.99411663,0.875
u:iGf5,0.857142857,0,0,0.925
u:iGfD,1,0,,1
u:iGfG,1,0,0,0.75
u:iGfP,0.920833333,0,0,0.839583333
u:iGfU,0.948412698,0,0,0.896559988
u:iGfo,0.770833333,0,0,0.9375
u:iGfr,1,0,0,0.908653846
u:iGgK,0.960833333,67.75,186.214329,0.87202381
u:iGga,0.85,32.64285714,122.1383876,0.784249084
u:iGgn,0.908333333,280.85,1103.180153,0.8375
u:iGh6,0.9,66.7,215.0175268,0.965
u:iGhR,0.7,0,0,0.909760101
u:iGhi,0.964285714,0,0,0.833333333
u:iGhu,0.944444444,0,0,0.902777778
u:iGi0,0.905,30.2,93.94712959,0.904166667
u:iGid,0.970833333,349.65,1507.235786,0.914772727
u:iGir,0.864285714,0,0,0.892857143
u:iGjP,1,0,0,0.916666667
u:iGjy,1,0,0,0.844097222
u:iGk,0.428571429,0,0,0.816526611
u:iGkN,0.901666667,0,0,0.813333333
u:iGkT,0.775,7.65,34.21184006,0.956666667
u:iGkm,1,0,,1
u:iGl7,1,0,0,0.857142857
u:iGlK,1,26.95,120.524064,0.906107737
u:iGlS,0.964912281,74.63157895,223.78765,0.8660401
u:iGlT,0.75,8.75,28.08047645,0.865201465
u:iGmN,0.5,0,,1
u:iGmc,0.963541667,2485.5625,9942.25,0.883333333
u:iGme,0.901190476,22.45,69.80459569,0.830654762
u:iGmz,0.9525,52.9,129.6253305,1
u:iGo1,0.816666667,0,0,0.765320513
u:iGoB,1,0,0,0.775
u:iGoF,0.9675,26.65,82.06305342,0.966666667
u:iGoP,1,15.5,43.84062043,0.713392857
u:iGoX,0.95479798,83.15,321.6492491,0.903412698
u:iGoZ,0.852301587,54.7,244.6258367,0.800335498
u:iGok,0.956666667,44.65,137.9390693,0.881309524
u:iGom,0.913333333,22.1,68.09969472,0.947738095
u:iGpJ,0.892857143,0,0,0.916666667
u:iGpK,0.735714286,0,0,0.842857143
u:iGpS,0.866666667,11.2,50.0879227,0.871886084
u:iGpj,0.9125,10.8,48.29906831,0.733333333
u:iGpm,1,0,,0.333333333
u:iGqM,0.872619048,28.42857143,106.3699743,0.848356009
u:iGrK,0.65,3441.05,15363.44179,0.836973793
u:iGrM,0.928571429,0,0,0.702380952
u:iGre,0.970833333,60.8,189.207099,0.935833333
u:iGs7,0.88,0,0,0.81
u:iGsE,0.936363636,0,0,0.894232535
u:iGsh,0.910912698,61.25,144.5363276,0.855757682
u:iGsx,0.920833333,0,0,0.757103175
u:iGt0,1,0,0,0.881036765
u:iGtP,0.945833333,0,0,0.920692641
u:iGt_,0.789370748,47.42857143,177.4614646,0.947704082
u:iGta,1,0,0,0.666666667
u:iGtf,0.65,3.55,15.87608264,0.9625
u:iGtg,0.757142857,0,0,0.952380952
u:iGth,0.9,46.15,148.9338514,0.958333333
u:iGu7,0.783333333,0,0,0.84
u:iGu8,0.95,3397.15,14988.76643,0.941666667
u:iGuA,1,0,0,0.942857143
u:iGv1,1,0,0,0.899047619
u:iGv2,0.856410256,199.8461538,693.379387,0.824175824
u:iGw5,0.65,0,0,0.827380952
u:iGwF,0.905,14.8,66.18761213,0.861060606
u:iGwK,0.804761905,0,0,0.80952381
u:iGwO,0.87962963,2394.277778,10158.06032,0.892206517
u:iGwV,0.983333333,35.5,122.9756073,1
u:iGx2,0.833333333,0,0,0.944444444
u:iGxA,1,1825.5,6830.39556,0.982142857
u:iGxC,0.964285714,0,0,0.833333333
u:iGxE,0.533333333,4.65,20.79543219,0.775316225
u:iGxF,0.885897436,27.76923077,100.1233854,0.833333333
u:iGxR,1,0,0,0.927083333
u:iGxg,0.765625,26.25,105,0.770833333
u:iGy7,0.891666667,0,0,0.871249521
u:iGy8,1,0,,0.666666667
u:iGyJ,0.875,0,0,0.893769841
u:iGyO,0.938333333,12.75,57.01973343,0.84908189
u:iGyd,0.833333333,0,0,0.916666667
u:iGyr,0.8625,0,0,0.7875
u:iGyw,0.895833333,13.75,61.49186938,0.880155123
u:iGzL,0.8875,30.35,94.52444685,0.84125455
u:iGzM,0.881666667,88.25,278.9351698,0.885714286
u:iGzP,0.845833333,988.75,3311.495939,0.829543651
u:iGzS,0.845909091,57.05,175.6777777,0.855178756
u:iGzh,0.5,0,,1
u:iGzp,0.925,12.4,31.71318836,0.896038961
u:iH-2,0.857142857,0,0,0.964285714
u:iH-N,1,7.2,19.37302985,0.954366744
u:iH-g,1,0,0,1
u:iH-y,1,0,0,0.982026144
u:iH0N,0.975416667,51.75,161.625257,0.850675475
u:iH0P,0.945,21.8,97.49256382,0.90679469
u:iH0S,0.65,19.05,85.19418994,0.895833333
u:iH0u,0.975,0,0,0.9625
u:iH0x,0.830952381,0,0,0.905918428
u:iH1Q,0.525,107.3,410.9952106,0.751547619
u:iH1t,0.666666667,0,0,0.944444444
u:iH22,0.75,348.625,986.0604064,0.75
u:iH2J,0.900714286,23.5,74.9901748,0.846904762
u:iH2V,1,0,0,1
u:iH2e,1,6.3,19.52353506,0.715297619
u:iH2t,0.915416667,40.75,127.6124375,0.898935801
u:iH2z,1,0,0,0.907857143
u:iH3P,0.971666667,26.25,81.1249037,0.839583333
u:iH3V,0.670833333,12.55,38.99726711,0.827140504
u:iH3b,0.85968254,32.15,143.779171,0.810032468
u:iH3n,0.864285714,0,0,0.811904762
u:iH4K,0.867857143,0,0,0.673129252
u:iH4M,0.942222222,517.5333333,1164.011712,0.891452991
u:iH4N,0.938333333,838.7,3635.264605,0.857440476
u:iH4U,0.7,0,0,0.845833333
u:iH4W,1,0,0,1
u:iH4_,0.916666667,0,0,0.958333333
u:iH51,0.812480377,45.57142857,170.5126723,0.734608844
u:iH56,0.865079365,0,0,0.906454114
u:iH5D,1,0,0,0.922681986
u:iH6-,0.917582418,0,0,0.804761905
u:iH63,0.9275,267.05,997.2463917,0.908333333
u:iH6V,0.945833333,37.4,115.2317573,0.95125
u:iH6p,0.9025,69.85,312.3786965,0.827083333
u:iH7H,0.945578231,0,0,0.732339089
u:iH7M,0.828571429,0,0,0.842857143
u:iH7W,0.8875,22.45,69.45083456,0.944940476
u:iH7z,0.848869048,58.85,263.185201,0.847539758
u:iH8-,0.838915053,0,0,0.938324176
u:iH8c,0.933333333,127.8,571.538975,0.798333333
u:iH8g,0.916666667,0,0,0.835714286
u:iH8r,1,0,,0.5
u:iH9l,0.975,12.5,55.90169944,0.975396825
u:iH9n,0.935185185,88.33333333,354.3545914,0.861334961
u:iHAE,0.875,4.85,21.68985938,0.924325397
u:iHAJ,0.841666667,0,0,0.911111111
u:iHAO,0.880952381,0,0,0.785714286
u:iHAd,0.836904762,78.71428571,294.5218886,0.869047619
u:iHBA,0.751190476,0,0,0.78
u:iHBZ,1,0,0,1
u:iHBk,0.838888889,21.14285714,79.10932761,0.923469388
u:iHBl,0.845238095,0,0,0.928571429
u:iHBn,0.847619048,0,0,0.768707483
u:iHBt,0.8175,170.55,593.6530508,0.798418803
u:iHCq,0.7,0,0,0.833333333
u:iHCr,0.975,52.38461538,188.8754168,0.834615385
u:iHCt,0.973333333,24.2,85.28071294,0.969583333
u:iHCu,0.895833333,0,0,0.837979243
u:iHDB,0.960833333,205.35,865.963186,0.839880952
u:iHDH,0.857142857,0,0,0.721428571
u:iHDN,0.8925,68.55,216.2799051,0.863055556
